review_id,year,trip_type,aspect,sentiment,score,evidence,rating
156722926,2013,solo,cultural_sensitivity,negative,0.3,you cannot enter a hindu temple unless you are a hindu,3
156722926,2013,solo,ritual_experience,negative,0.4,witness a live cremation!!!! Something I found upsetting,3
120325750,2011,friends,sacred_atmosphere,positive,0.9,feel so relaxed once you enter the shrine,5
674096477,2019,family,facility,positive,0.7,"Only Queue system, short Qs, good dharsham",4
674096477,2019,family,ritual_experience,positive,0.8,Special poojas performed by Pundits,4
674096477,2019,family,sacred_atmosphere,positive,0.85,Daily Bhajans behind the temple in the Mornings & Aarthi on the banks of Bagmathi river,4
1025828216,2025,solo,facility,negative,0.2,cheap and racist mentality of security armed guards,1
1025828216,2025,solo,access_fairness,negative,0.3,if your not Hindu they won't let you in the main temple,1
1025828216,2025,solo,cultural_sensitivity,negative,0.2,"this is Nepal, many times and that I need to remember that",1
1025828216,2025,solo,sacred_atmosphere,negative,0.3,disgusting behaviour inside main temple,1
135013893,2012,unknown,crowd_management,negative,0.3,Too crowded,3
135013893,2012,unknown,environment,negative,0.4,somewhat dirty,3
135013893,2012,unknown,cultural_sensitivity,negative,0.3,only Hindus are allowed,3
175093245,2013,family,cultural_sensitivity,neutral,0.5,non-Hindus are not allowed but they can have a glimpse from the other side of the river,5
175093245,2013,family,sacred_atmosphere,positive,0.8,wonderful structure and unique place to visit,5
175093245,2013,family,environment,positive,0.7,"nice, cool and sprawling",5
464628473,2017,solo,sacred_atmosphere,positive,0.9,very best place to visit,5
209079302,2014,friends,crowd_management,negative,0.3,It was so unorganized,4
209079302,2014,friends,spiritual_authenticity,negative,0.4,serious doubts as to whether we were at a holy place,4
538186814,2017,friends,sacred_atmosphere,positive,0.8,MUST see if you really want to get a better understanding of Nepali live and death,5
538186814,2017,friends,crowd_management,negative,0.3,Too many hawkers,5
921956355,2023,friends,sacred_atmosphere,positive,0.8,Wonderful group of temples,4
921956355,2023,friends,spiritual_authenticity,positive,0.7,a lot of mythology around it,4
921956355,2023,friends,facility,positive,0.6,hire a guide,4
330459048,2015,friends,spiritual_authenticity,positive,0.7,feel of Indian Hindu tradition,4
748105866,2020,friends,sacred_atmosphere,positive,0.8,very special holy place for locals,5
748105866,2020,friends,cultural_sensitivity,neutral,0.5,Some Sadhus might allow you to take pictures for a little donation,5
748105866,2020,friends,environment,neutral,0.5,architectural complexes are under reconstruction,5
410425900,2016,couples,ritual_experience,positive,0.7,interesting photo opportunities,4
410425900,2016,couples,sacred_atmosphere,neutral,0.5,view of the Hindu custom of cremation,4
752756929,2020,unknown,facility,negative,0.3,Car parking is vast but dirty,4
752756929,2020,unknown,access_fairness,positive,0.7,There is no fee for entrance to the temple,4
166613222,2013,solo,ritual_experience,positive,0.7,great experience but not for soft hearts,5
383649648,2016,friends,facility,neutral,0.5,support staff present in large numbers,4
383649648,2016,friends,environment,negative,0.3,needs more cleaning,4
383649648,2016,friends,sacred_atmosphere,positive,0.7,must visit place for all Hindus,4
383649648,2016,friends,crowd_management,positive,0.6,guards control the crowd,4
735809836,2019,friends,spiritual_authenticity,positive,0.9,most Holiest temple,5
161663764,2013,solo,ritual_experience,positive,0.9,Highlight of my trip,5
472339136,2017,friends,sacred_atmosphere,positive,0.8,very beautiful temple,5
268422130,2015,couples,environment,neutral,0.5,earthquake has not eliminated all of these sites,4
268422130,2015,couples,spiritual_authenticity,positive,0.8,feel the soul of the nation,4
133604280,2012,family,sacred_atmosphere,positive,0.8,lifelong desire to see pasupatinanth fulfilled,5
133604280,2012,family,environment,positive,0.7,i like location,5
685440523,2019,solo,sacred_atmosphere,positive,0.8,"well worth a visit ,but not for everybody",5
685440523,2019,solo,cultural_sensitivity,neutral,0.5,some area's are for Hindu's only,5
685440523,2019,solo,environment,positive,0.7,you get the better sights of the temple area as its built higher and gives some scenic views,5
685440523,2019,solo,ritual_experience,negative,0.3,To some it can be a horrific sight but its done everyday and night,5
1053523026,2026,friends,sacred_atmosphere,positive,0.7,Great Hindu style temples and structure,5
1053523026,2026,friends,environment,negative,0.4,bit dirty bit unmanaged,5
103992751,2011,unknown,ritual_experience,positive,0.8,this was probably the most intriguing,5
103992751,2011,unknown,spiritual_authenticity,positive,0.85,it overwhelms your senses,5
103992751,2011,unknown,facility,positive,0.7,spring for the few rupees to have a guide explain everything,5
161132319,2013,friends,ritual_experience,positive,0.85,Incredibly serene and interesting,4
161132319,2013,friends,sacred_atmosphere,positive,0.9,sight/smells are unmatched,4
161132319,2013,friends,cultural_sensitivity,positive,0.7,more respectful,4
161132319,2013,friends,access_fairness,neutral,0.5,It will cost you $1000 rupees o get in,4
146216373,2012,friends,facility,negative,0.3,guides could have pre-alert tourists,3
146216373,2012,friends,cultural_sensitivity,neutral,0.5,"Non-Hindus, maybe Asians who are superstitious may find this to be a taboo",3
407708396,2016,friends,cultural_sensitivity,neutral,0.5,innermost part of the temple is only reserved for true Hindus,5
407708396,2016,friends,ritual_experience,positive,0.8,all the rituals are active and alive,5
407708396,2016,friends,environment,negative,0.4,crowded always,5
407708396,2016,friends,sacred_atmosphere,positive,0.7,interesting and love to observe is a lot of vendors,5
915227956,2023,couples,access_fairness,negative,0.3,Tourists are not allowed to enter the temple,4
915227956,2023,couples,environment,neutral,0.5,monkeys and livestock roam everywhere,4
915227956,2023,couples,ritual_experience,positive,0.7,Cremation takes place every day,4
915227956,2023,couples,spiritual_authenticity,positive,0.8,perfectly conveys the culture of Nepal,4
449492512,2017,couples,service,positive,0.8,right decision to let him explain everything,5
921061716,2023,couples,sacred_atmosphere,positive,0.8,Very spiritual visit,5
921061716,2023,couples,cultural_sensitivity,neutral,0.5,not a Hindu you are not allowed inside,5
921061716,2023,couples,spiritual_authenticity,positive,0.7,view from the other side of the river is still very impressive,5
256847770,2015,friends,cultural_sensitivity,negative,0.3,taking photos of cremation activity is not polite,4
298789299,2015,business,spiritual_authenticity,positive,0.8,Powerful and inspiring if you believe in almighty,5
413489198,2016,family,sacred_atmosphere,positive,0.7,very nice temple,5
413489198,2016,family,environment,negative,0.3,river is not so clean,5
643759323,2019,solo,sacred_atmosphere,positive,0.8,the atmosphere and the temple itself,5
643759323,2019,solo,facility,positive,0.7,I would recommend taking a guide,5
643759323,2019,solo,ritual_experience,positive,0.9,the cremation ritual is a strong experience,5
643759323,2019,solo,cultural_sensitivity,positive,0.8,do have respect and avoid taking pictures,5
208130223,2014,unknown,sacred_atmosphere,positive,0.9,This temple is beautiful and meaningful,5
208130223,2014,unknown,spiritual_authenticity,positive,0.85,realize the value of life,5
133974385,2012,couples,spiritual_authenticity,positive,0.8,The Sardhus are just amazing,5
133974385,2012,couples,cultural_sensitivity,neutral,0.5,for a small fee,5
162250399,2013,couples,environment,negative,0.3,hard to find that it was so dirty,3
162250399,2013,couples,sacred_atmosphere,neutral,0.5,one of the most sacred places,3
392758932,2016,family,spiritual_authenticity,positive,0.9,truly a heavenly place to be near to lord Shiva,5
392758932,2016,family,sacred_atmosphere,positive,0.85,the myth of this place is so interesting,5
392758932,2016,family,service,positive,0.8,you could get good and important information about the place,5
385768237,2016,family,sacred_atmosphere,positive,0.8,The temple is very beautiful,5
385768237,2016,family,spiritual_authenticity,positive,0.7,depicts the cultural heritage,5
120324307,2011,business,spiritual_authenticity,positive,0.8,one of the most important temples for hindu's,5
1030319389,2025,friends,ritual_experience,positive,0.8,visiting it is therefore a special experience,4
1030319389,2025,friends,cultural_sensitivity,neutral,0.5,very very different images to what we Europeans are accustomed to,4
1030319389,2025,friends,sacred_atmosphere,positive,0.7,I recommend the visit!,4
484050095,2017,friends,facility,negative,0.3,not satisfied with the level of preservation and cleanliness,3
484050095,2017,friends,access_fairness,negative,0.4,they do charge US$10 for entry,3
484050095,2017,friends,ritual_experience,neutral,0.5,they still creamate the bodies of the dead there,3
484050095,2017,friends,cultural_sensitivity,negative,0.3,was reprimanded by someone,3
531972512,2017,friends,sacred_atmosphere,positive,0.7,surroundings were great to walk around,4
531972512,2017,friends,ritual_experience,neutral,0.5,Watching the families wash the dead was an unusual experience,4
371573476,2016,couples,spiritual_authenticity,positive,0.9,Culturally it is as authentic as it comes,5
371573476,2016,couples,facility,positive,0.7,"get a guide, as it will make all the difference",5
371573476,2016,couples,sacred_atmosphere,positive,0.85,it was perhaps one of the highlights of Nepal,5
577565375,2018,friends,access_fairness,negative,0.3,"Only Hindus are allowed in this temple, not even foreigners can enter",4
577565375,2018,friends,facility,positive,0.7,Take a guided tour so you get to know about the temple,4
246348381,2014,family,ritual_experience,positive,0.7,good Darshan of the Lord even otherwise,5
246348381,2014,family,cultural_sensitivity,neutral,0.5,Camera is not allowed in the temple premises,5
246348381,2014,family,crowd_management,negative,0.4,always the crowded booking,5
246348381,2014,family,sacred_atmosphere,positive,0.8,attractive and appealing,5
328121423,2015,unknown,sacred_atmosphere,positive,0.8,such a holy place,5
328121423,2015,unknown,crowd_management,negative,0.3,very crowded,5
1027807660,2025,friends,environment,negative,0.3,bit crowded and dirty,4
1027807660,2025,friends,sacred_atmosphere,positive,0.8,experience was really awesome,4
552857987,2018,family,facility,positive,0.8,features amenities for pilgrims,5
552857987,2018,family,ritual_experience,positive,0.8,darshan was swift and well managed,5
268457652,2015,friends,environment,negative,0.3,covered in mounds of litter,3
268457652,2015,friends,cultural_sensitivity,negative,0.4,if you are not a muslim you cannot get into it,3
268457652,2015,friends,sacred_atmosphere,positive,0.7,makes feel you welcome,3
268457652,2015,friends,ritual_experience,neutral,0.5,locals celebrate and prepare their dead for burning,3
209163313,2014,unknown,sacred_atmosphere,positive,0.9,Simply mesmerising and one that will stay with you forever,5
138750302,2012,solo,facility,negative,0.3,not very well maintained,4
138750302,2012,solo,cultural_sensitivity,negative,0.4,dressed in pretty revealing outfit,4
138750302,2012,solo,cultural_sensitivity,negative,0.3,non Hindus are not allowed inside,4
138750302,2012,solo,sacred_atmosphere,neutral,0.5,interesting sights to see,4
464484855,2017,solo,sacred_atmosphere,positive,0.8,"Fascinating, especially if you have a guide",4
464484855,2017,solo,facility,positive,0.7,guide who can explain everything,4
656521346,2019,business,spiritual_authenticity,positive,0.8,spiritual atmosphere is always very refreshing,5
656521346,2019,business,access_fairness,neutral,0.5,"As a foreigner, I am not allowed in the temple",5
535030194,2017,unknown,spiritual_authenticity,positive,0.9,sacred feeling and divine enthusiasm took over us,5
648851863,2019,family,ritual_experience,positive,0.9,Aarati was fantastic,5
648851863,2019,family,sacred_atmosphere,positive,0.8,feel like peace even in a busy place,5
330675261,2015,couples,ritual_experience,positive,0.7,found it impressive,5
471554938,2017,family,access_fairness,positive,0.8,this temple is open and free for all,4
356931118,2016,friends,sacred_atmosphere,positive,0.7,enjoying the atmosphere of worship,3
