review_id,year,source_node,target_node,relation,description
479877998,2017,Hindu practices,cremation,co_occurrence,Cremation is part of Hindu practices
479877998,2017,temple,unique,description,The temple is described as unique
608761582,2018,dying rooms,burning ghats,causal,moved from dying rooms to burning ghats
608761582,2018,funeral pyre,burning ghats,description,funeral pyre lit at burning ghats
608761582,2018,quiet contemplation,Asian hustle and bustle,contrast,quiet contemplation contrasted with hustle and bustle
611429432,2018,cremation ghats,river,co_occurrence,cremation ghats located on the river banks
611429432,2018,Only Hindus allowed,cremation ghats,contrast,access restriction contrasts with open ghats
128482829,2012,1000rs entrance fee,trash,contrast,high entrance fee contrasted with poor maintenance
128482829,2012,views of what was once a river,trash,description,river view described as lined with garbage
128482829,2012,iron barred open space,exotic deer,description,open space described as filled with exotic deer
357190120,2016,guides,demand a lot of money,causal,guides demand money
357190120,2016,guides,uncomfortable,causal,guides make you uncomfortable
357190120,2016,temple men,demand a lot of money,co_occurrence,temple men charge for photos
200302453,2014,river,cremations,co_occurrence,river is used for cremations
200302453,2014,row of towers,dirty,contrast,row of towers is interesting but the place is dirty
147766443,2012,death Hindu rituals,funeral rites,co_occurrence,funeral rites are part of death Hindu rituals
147766443,2012,other side of the river,funeral rites,description,location for viewing funeral rites
147766443,2012,Ganges,death Hindu rituals,contrast,comparison to rituals on the Ganges
144973209,2012,Mr Kumoda,cremation,co_occurrence,Guide facilitated viewing of cremation
144973209,2012,Bagmati river,trash,description,Bagmati river described as filthy with trash
144973209,2012,shrine,cremation,contrast,Could not enter shrine but viewed cremation
483366470,2017,celebration,locals in celebratory mood,co_occurrence,celebration and locals in celebratory mood
483366470,2017,sacred river,open air cremations,co_occurrence,sacred river and open air cremations
483366470,2017,open air cremations,funeral pyre,description,cremations involve funeral pyre
483366470,2017,only Hindus are allowed,sacred river,contrast,access restriction to temple vs access to river
597813266,2018,Bagmati River,small temple and shrines,co_occurrence,temples and shrines located near the river
597813266,2018,small temple and shrines,monkeys,co_occurrence,monkeys are present around the temples
597813266,2018,aarti,peaceful place,causal,aarti contributes to the peaceful atmosphere
624331167,2018,cremation ceremonies,stupas,contrast,contrast between solemn rituals and pretty stupas
624331167,2018,sadhus,guide,co_occurrence,sadhus and guides both mentioned as part of the experience
122312183,2011,entry fees,500 NPR,description,entry fee amount
122312183,2011,500 NPR,affordable entry,contrast,"despite being the most expensive, it is affordable"
522648376,2017,Temples,surrounding,co_occurrence,Temples and surrounding are mentioned together
522648376,2017,holy temple,lots of things to do,description,holy temple described with lots of things to do
744568277,2020,beautiful old structure,non-Hindu entry ban,contrast,beauty contrasted with entry restriction
744568277,2020,complex,beauty inside,description,complex described as having beauty
440313161,2016,baba,Hindu culture,co_occurrence,Baba are part of Hindu culture
440313161,2016,monkeys,Hindu culture,co_occurrence,Monkeys are part of the temple environment
514099534,2017,lord shiv temple,creation of god,description,temple shows creation of god
514099534,2017,evening grand prayers,lord shiv temple,co_occurrence,prayers occur at the temple
514099534,2017,weekends crowd,evening grand prayers,contrast,crowd affects experience of prayers
128968851,2012,cremations,incredible experience,causal,cremations caused an incredible experience
665157681,2019,very holy,well maintained,co_occurrence,Both aspects are mentioned together as positive attributes
658148752,2019,entry ticket of 1000 rupees,main temple,contrast,expensive ticket vs. restricted access
658148752,2019,Bagmati river,magic view,causal,crossing the river provides a view
359748635,2016,baby funerals,fascinating,description,fascination with funerals
359748635,2016,burning body,main relative,co_occurrence,main relative near burning body
202057049,2014,huge crowds,managed well,contrast,crowds are large but management is good
202057049,2014,darshan,four doors,description,darshan is taken from four doors
574380413,2018,funeral,side of life,description,funeral provides insight into life
481563719,2017,Shiva temple,crowded,contrast,Good temple but crowded
481563719,2017,poojas,dharshan,co_occurrence,Poojas and dharshan are part of the visit
481563719,2017,Shivalingam,Shiva temple,description,Shivalingam is a feature of the temple
590416418,2018,Arti,delight,causal,Arti causes delight
590416418,2018,crowd,bhajans,co_occurrence,Crowd engaged in bhajans
364782156,2016,crematoria,funeral ceremonies,co_occurrence,crematoria and funeral ceremonies observed together
364782156,2016,entrance fee,non-Hindus cannot enter,contrast,entrance fee and non-Hindu entry ban both mentioned as access issues
632712568,2018,holy place,all beings,description,describes the inclusivity of the place
632712568,2018,holy place,not only for Hindu,contrast,contrasts common belief about Hindu exclusivity
452541799,2017,Non Hindus can't access some of the areas,other side of the river,contrast,Non-Hindus can't access some areas but can see from the river
452541799,2017,spiritual place,celebration,co_occurrence,Spiritual place also a place of celebration
452541799,2017,Holy Men,cremations,description,Holy Men present during cremations
237110567,2014,ancient culture,many things built,co_occurrence,ancient culture and structures coexist
237110567,2014,monkeys,ancient culture,contrast,monkeys contrast with cultural appreciation
382181964,2016,burning ghats,non-Hindu entry ban,contrast,non-Hindus can't enter but can see ghats
382181964,2016,holymen,photo objects,causal,holymen expect payment for photos
143167597,2012,temple off limits,small portion of the actual temple,causal,cultural rule limits access to scenic spot
143167597,2012,monkeys,threaten me,description,monkeys described as threatening
710378963,2019,main Shiva Temple,only Hindus are allowed,description,Access restriction to main Shiva Temple
710378963,2019,guides,Hindu Cremetorium,co_occurrence,Guides approach tourists near the crematorium
383835447,2016,great temple,seek blessings of Lord Shiva,description,temple as a place for seeking blessings
383835447,2016,Non Hindus are not allowed,seek blessings of Lord Shiva,contrast,access restriction for non-Hindus vs. ritual for Hindus
475280258,2017,after life,blessing from Lord Shiva,causal,after life connection with blessings
475280258,2017,transform your life physically and spiritually,Pashupati nath bless you all,co_occurrence,spiritual transformation and blessing
161048975,2013,temple inside,interesting experience,contrast,could not see inside but found it interesting
532492479,2017,insight,Hindu sights,description,insight into Hindu sights
371540025,2016,biggest temple,holy temple,description,biggest temple is also a holy temple
371540025,2016,Hindu community,holy temple,description,holy temple is significant to the Hindu community
667355901,2019,fee 1000 rp,local guide,causal,fee paid for guide
667355901,2019,ceremony for dead people,holy man,co_occurrence,both observed during visit
145701512,2012,ashes,dirty sorry excuse of a river,causal,ashes going into the river
145701512,2012,monkeys,fake holy men,co_occurrence,both are problems encountered
525927136,2017,rituals,cremation,co_occurrence,rituals include cremation
525927136,2017,crazy lady,god awful coloured river,contrast,crazy lady incident contrasts with river pollution
525927136,2017,offering to the gods,god awful coloured river,co_occurrence,offering and river dip happen together
525927136,2017,guide,entry fee for foreigners,causal,guide cost adds to entry fee
598242622,2018,pooja,pandits,description,pooja conducted by pandits
598242622,2018,Aarti,devotees,co_occurrence,devotees allowed during Aarti
598242622,2018,mantra jal and flowers,poojari,causal,poojari gives mantra jal and flowers
396536160,2016,inner sanctum,non-Hindu entry ban,description,inner sanctum access restricted to Hindus
152185933,2013,heavy rush,plan accordingly,causal,heavy rush requires planning
614278093,2018,main shrine,office hours,contrast,shrine closed when office open
614278093,2018,price list for pooja,staff,description,staff not interested in selling pooja
614278093,2018,no ATM or electronic transfer facility,office hours,co_occurrence,payment issues and confusing hours
